CustomerID,Name,Age,Gender,Geography,SubscriptionPlan
15582168,Customer 629,58,Male,UK,Standard
15582180,Customer 630,25,Male,Canada,Basic
15582246,Customer 631,62,Male,Canada,Standard
15582259,Customer 632,50,Male,Canada,Premium
15582276,Customer 633,37,Female,Germany,Standard
15582325,Customer 634,39,Male,USA,Basic
15582335,Customer 635,37,Male,France,Standard
15582404,Customer 636,35,Male,UK,Standard
15582492,Customer 637,36,Male,USA,Standard
15582519,Customer 638,62,Male,USA,Premium
15582591,Customer 639,46,Male,USA,Premium
15582616,Customer 640,18,Female,France,Basic
15582714,Customer 641,25,Female,Germany,Premium
15582741,Customer 642,28,Male,UK,Basic
15582762,Customer 643,37,Female,Germany,Standard
15582797,Customer 644,50,Female,UK,Premium
15582841,Customer 645,44,Male,France,Basic
15582847,Customer 646,70,Male,UK,Standard
15582849,Customer 647,66,Male,Germany,Standard
15582892,Customer 648,49,Male,UK,Standard
15582903,Customer 649,57,Male,UK,Premium
15582910,Customer 650,21,Male,France,Premium
15582944,Customer 651,67,Female,USA,Premium
15582951,Customer 652,42,Male,Germany,Basic
15582960,Customer 653,48,Female,UK,Premium
15583026,Customer 654,36,Male,France,Premium
15583033,Customer 655,28,Male,Germany,Basic
15583049,Customer 656,57,Male,USA,Standard
15583067,Customer 657,30,Female,UK,Premium
15583073,Customer 658,66,Male,USA,Standard
15583076,Customer 659,18,Male,USA,Premium
15583090,Customer 660,54,Female,Germany,Standard
15583137,Customer 661,30,Female,UK,Basic
15583138,Customer 662,47,Female,Germany,Premium
15583212,Customer 663,20,Male,Germany,Premium
15583221,Customer 664,65,Female,France,Basic
15583278,Customer 665,69,Female,UK,Basic
15583303,Customer 666,32,Male,UK,Standard
15583353,Customer 667,18,Female,UK,Standard
15583364,Customer 668,20,Male,UK,Standard
15583371,Customer 669,45,Male,Canada,Standard
15583392,Customer 670,22,Female,France,Premium
15583394,Customer 671,67,Female,Canada,Standard
15583456,Customer 672,59,Female,Canada,Basic
15583462,Customer 673,55,Male,USA,Premium
15583480,Customer 674,37,Female,USA,Premium
15583499,Customer 675,65,Female,Canada,Basic
15583548,Customer 676,40,Male,France,Basic
15583552,Customer 677,33,Male,UK,Basic
15583576,Customer 678,36,Female,USA,Basic
15583580,Customer 679,38,Female,France,Premium
15583595,Customer 680,32,Female,UK,Basic
15583597,Customer 681,23,Male,Germany,Premium
15583668,Customer 682,64,Female,USA,Basic
15583680,Customer 683,22,Female,Germany,Premium
15583681,Customer 684,38,Male,Germany,Standard
15583692,Customer 685,48,Female,UK,Premium
15583718,Customer 686,35,Female,UK,Premium
15583724,Customer 687,54,Male,France,Standard
15583725,Customer 688,31,Male,UK,Standard
15583736,Customer 689,53,Male,France,Basic
15583748,Customer 690,18,Female,USA,Basic
15583755,Customer 691,62,Male,UK,Standard
15583764,Customer 692,62,Male,UK,Standard
15583840,Customer 693,29,Female,France,Basic
15583849,Customer 694,33,Male,USA,Basic
15583850,Customer 695,23,Female,USA,Premium
15583857,Customer 696,68,Female,Germany,Basic
15583863,Customer 697,18,Male,Canada,Basic
15584037,Customer 698,45,Female,USA,Basic
15584090,Customer 699,57,Female,USA,Premium
15584091,Customer 700,46,Female,France,Basic
15584113,Customer 701,66,Female,Canada,Standard
15584114,Customer 702,63,Male,France,Basic
15584156,Customer 703,37,Male,USA,Standard
15584190,Customer 704,20,Female,France,Premium
15584229,Customer 705,37,Male,Germany,Standard
15584271,Customer 706,28,Male,Germany,Premium
15584288,Customer 707,70,Female,France,Premium
15584320,Customer 708,28,Male,UK,Premium
15584338,Customer 709,32,Female,France,Basic
15584363,Customer 710,28,Female,Germany,Standard
15584364,Customer 711,36,Female,USA,Basic
15584452,Customer 712,44,Female,UK,Premium
15584453,Customer 713,19,Female,USA,Basic
15584462,Customer 714,44,Male,USA,Basic
15584477,Customer 715,38,Female,France,Premium
15584505,Customer 716,62,Female,Canada,Premium
15584518,Customer 717,64,Male,France,Standard
15584532,Customer 718,63,Female,Canada,Basic
15584536,Customer 719,58,Male,Germany,Basic
15584545,Customer 720,67,Male,Canada,Premium
15584580,Customer 721,23,Male,Germany,Basic
15584620,Customer 722,34,Male,UK,Basic
15584704,Customer 723,63,Female,Germany,Basic
15584749,Customer 724,58,Male,UK,Standard
15584766,Customer 725,35,Male,UK,Premium
15584776,Customer 726,45,Female,USA,Premium
15584785,Customer 727,47,Female,USA,Premium
15584812,Customer 728,19,Male,France,Basic
15584897,Customer 729,68,Female,UK,Basic
15584899,Customer 730,64,Male,Canada,Premium
15584928,Customer 731,41,Male,UK,Standard
15584930,Customer 732,31,Female,Canada,Standard
15584967,Customer 733,45,Male,USA,Basic
15585036,Customer 734,26,Female,USA,Premium
15585041,Customer 735,32,Female,Germany,Standard
15585047,Customer 736,63,Female,Germany,Standard
15585066,Customer 737,21,Female,Germany,Premium
15585067,Customer 738,45,Female,France,Basic
15585100,Customer 739,69,Female,Canada,Basic
15585106,Customer 740,46,Female,France,Standard
15585133,Customer 741,22,Male,Canada,Standard
15585192,Customer 742,34,Male,France,Basic
15585198,Customer 743,44,Male,UK,Basic
15585215,Customer 744,41,Male,France,Basic
15585222,Customer 745,24,Male,Germany,Basic
15585241,Customer 746,48,Female,Canada,Premium
15585249,Customer 747,20,Male,France,Premium
15585255,Customer 748,66,Male,Germany,Premium
15585256,Customer 749,34,Female,Germany,Standard
15585280,Customer 750,18,Female,Germany,Premium
15585282,Customer 751,34,Female,France,Basic
15585284,Customer 752,39,Male,Germany,Basic
15585287,Customer 753,50,Female,Germany,Basic
15585362,Customer 754,36,Female,Germany,Standard
15585367,Customer 755,49,Female,France,Standard
15585379,Customer 756,59,Male,Canada,Standard
15585388,Customer 757,38,Male,Canada,Premium
15585427,Customer 758,40,Male,UK,Standard
15585451,Customer 759,24,Male,France,Premium
15585455,Customer 760,65,Male,Canada,Standard
15585466,Customer 761,26,Male,France,Standard
15585490,Customer 762,48,Male,France,Standard
15585533,Customer 763,38,Female,USA,Premium
15585580,Customer 764,25,Female,USA,Basic
15585595,Customer 765,59,Male,Germany,Basic
15585599,Customer 766,20,Male,UK,Standard
15585734,Customer 767,35,Male,Germany,Basic
15585748,Customer 768,20,Male,UK,Basic
15585768,Customer 769,52,Male,UK,Premium
15585777,Customer 770,32,Female,France,Basic
15585823,Customer 771,27,Male,UK,Basic
15585835,Customer 772,59,Male,France,Basic
15585839,Customer 773,46,Female,Germany,Premium
15585853,Customer 774,21,Male,Germany,Basic
15585855,Customer 775,52,Male,USA,Basic
15585865,Customer 776,47,Female,UK,Basic
15585867,Customer 777,42,Male,France,Standard
15585888,Customer 778,63,Male,Germany,Standard
15585892,Customer 779,28,Male,USA,Standard
15585901,Customer 780,20,Male,UK,Basic
15585907,Customer 781,59,Female,Canada,Basic
15585928,Customer 782,44,Male,USA,Standard
15585961,Customer 783,38,Male,Canada,Standard
15585985,Customer 784,24,Female,Germany,Premium
15586029,Customer 785,54,Female,USA,Standard
15586039,Customer 786,24,Female,USA,Premium
15586069,Customer 787,55,Male,Canada,Premium
15586133,Customer 788,22,Male,Canada,Standard
15586135,Customer 789,60,Female,USA,Premium
15586174,Customer 790,30,Male,USA,Premium
15586183,Customer 791,54,Female,USA,Basic
15586236,Customer 792,66,Female,Germany,Standard
15586243,Customer 793,33,Male,France,Standard
15586264,Customer 794,27,Male,USA,Premium
15586300,Customer 795,22,Male,USA,Basic
15586310,Customer 796,49,Male,Canada,Premium
15586425,Customer 797,22,Female,France,Basic
15586479,Customer 798,27,Male,France,Basic
15586504,Customer 799,49,Male,Canada,Standard
15586517,Customer 800,68,Male,USA,Premium
15586522,Customer 801,61,Male,Germany,Basic
15586523,Customer 802,63,Male,UK,Standard
15586557,Customer 803,53,Male,UK,Standard
15586585,Customer 804,59,Female,Canada,Standard
15586629,Customer 805,25,Male,UK,Basic
15586674,Customer 806,52,Male,USA,Premium
15586680,Customer 807,69,Male,Germany,Standard
15586699,Customer 808,69,Male,Germany,Premium
15586752,Customer 809,67,Male,Germany,Premium
15586757,Customer 810,70,Female,Germany,Standard
15586821,Customer 811,54,Female,UK,Basic
15586848,Customer 812,35,Female,UK,Basic
15586870,Customer 813,30,Male,Canada,Standard
15586880,Customer 814,69,Female,USA,Premium
15586914,Customer 815,56,Male,Germany,Standard
15586931,Customer 816,18,Male,Canada,Premium
15586959,Customer 817,40,Male,Canada,Standard
15586970,Customer 818,42,Female,Germany,Premium
15586974,Customer 819,54,Male,France,Premium
15586976,Customer 820,43,Female,France,Standard
15586993,Customer 821,34,Female,USA,Standard
15586996,Customer 822,61,Female,UK,Premium
15587013,Customer 823,23,Male,USA,Basic
15587038,Customer 824,33,Male,France,Premium
15587066,Customer 825,22,Male,Canada,Basic
15587133,Customer 826,30,Male,Germany,Standard
15587174,Customer 827,53,Male,UK,Standard
15587177,Customer 828,55,Female,France,Basic
15587210,Customer 829,60,Male,Germany,Premium
15587233,Customer 830,28,Male,USA,Standard
15587240,Customer 831,50,Female,UK,Basic
15587266,Customer 832,26,Female,France,Standard
15587297,Customer 833,31,Male,Germany,Standard
15587299,Customer 834,32,Male,UK,Basic
15587311,Customer 835,52,Female,Canada,Basic
15587394,Customer 836,66,Male,France,Basic
15587419,Customer 837,28,Female,Germany,Basic
15587421,Customer 838,61,Female,Germany,Basic
15587443,Customer 839,60,Female,UK,Premium
15587451,Customer 840,56,Male,USA,Basic
15587507,Customer 841,23,Male,UK,Basic
15587535,Customer 842,23,Female,UK,Basic
15587562,Customer 843,40,Female,Canada,Premium
15587573,Customer 844,63,Female,France,Basic
15587581,Customer 845,59,Male,Germany,Standard
15587584,Customer 846,33,Female,France,Basic
15587596,Customer 847,24,Male,Canada,Premium
15587611,Customer 848,28,Female,UK,Premium
15587640,Customer 849,34,Male,UK,Standard
15587647,Customer 850,47,Male,France,Basic
15587676,Customer 851,46,Female,USA,Premium
15587690,Customer 852,65,Female,UK,Basic
15587712,Customer 853,39,Male,USA,Standard
15587735,Customer 854,29,Male,UK,Standard
15587835,Customer 855,52,Female,Canada,Premium
15587913,Customer 856,29,Female,USA,Standard
15587978,Customer 857,28,Female,France,Basic
15588019,Customer 858,29,Male,France,Premium
15588080,Customer 859,65,Male,Canada,Standard
15588090,Customer 860,55,Female,Germany,Standard
15588123,Customer 861,27,Male,Canada,Standard
15588186,Customer 862,63,Female,Canada,Basic
15588197,Customer 863,65,Male,UK,Standard
15588219,Customer 864,19,Male,USA,Standard
15588235,Customer 865,52,Female,Germany,Basic
15588248,Customer 866,55,Female,Germany,Basic
15588341,Customer 867,33,Female,USA,Premium
15588350,Customer 868,37,Male,USA,Basic
15588372,Customer 869,36,Female,France,Standard
15588406,Customer 870,58,Female,France,Premium
15588419,Customer 871,63,Female,Canada,Standard
15588446,Customer 872,67,Male,UK,Standard
15588449,Customer 873,30,Male,Canada,Premium
15588450,Customer 874,35,Female,Germany,Basic
15588456,Customer 875,66,Male,Canada,Basic
15588461,Customer 876,59,Male,France,Premium
15588517,Customer 877,32,Male,USA,Premium
15588535,Customer 878,44,Male,UK,Standard
15588537,Customer 879,58,Female,Canada,Premium
15588560,Customer 880,64,Female,USA,Premium
15588566,Customer 881,41,Male,Canada,Standard
15588580,Customer 882,58,Male,Germany,Premium
15588587,Customer 883,20,Female,UK,Basic
15588614,Customer 884,52,Male,Canada,Standard
15588622,Customer 885,18,Female,Germany,Standard
15588670,Customer 886,64,Male,USA,Premium
15588695,Customer 887,23,Male,USA,Basic
15588701,Customer 888,41,Male,USA,Premium
15588839,Customer 889,19,Female,USA,Standard
15588854,Customer 890,47,Female,France,Basic
15588859,Customer 891,43,Male,France,Premium
15588904,Customer 892,19,Female,UK,Premium
15588918,Customer 893,67,Male,USA,Basic
15588923,Customer 894,55,Female,UK,Basic
15588928,Customer 895,20,Male,France,Standard
15588933,Customer 896,44,Female,France,Premium
15588944,Customer 897,45,Male,Germany,Standard
15588955,Customer 898,20,Male,Canada,Basic
15588986,Customer 899,60,Female,Canada,Premium
15589017,Customer 900,31,Female,Germany,Basic
15589018,Customer 901,25,Male,Canada,Basic
15589019,Customer 902,35,Male,UK,Premium
15589030,Customer 903,23,Male,Germany,Premium
15589076,Customer 904,38,Male,France,Premium
15589147,Customer 905,31,Female,USA,Standard
15589195,Customer 906,32,Male,Canada,Standard
15589200,Customer 907,51,Female,Germany,Premium
15589204,Customer 908,61,Male,France,Standard
15589210,Customer 909,47,Male,Germany,Premium
15589221,Customer 910,19,Male,UK,Standard
15589224,Customer 911,68,Male,UK,Basic
15589230,Customer 912,28,Male,France,Standard
15589257,Customer 913,57,Female,Canada,Premium
15589296,Customer 914,29,Male,France,Premium
15589312,Customer 915,52,Male,UK,Standard
15589320,Customer 916,65,Female,Germany,Premium
15589323,Customer 917,39,Male,Germany,Standard
15589329,Customer 918,56,Female,USA,Premium
15589348,Customer 919,37,Female,Canada,Standard
15589358,Customer 920,39,Male,Canada,Basic
15589361,Customer 921,45,Male,Canada,Premium
15589380,Customer 922,62,Female,USA,Basic
15589401,Customer 923,46,Female,Germany,Premium
15589420,Customer 924,19,Female,UK,Premium
15589428,Customer 925,56,Male,UK,Basic
15589431,Customer 926,30,Female,USA,Basic
15589435,Customer 927,62,Female,France,Premium
15589437,Customer 928,31,Female,Canada,Premium
15589449,Customer 929,39,Male,Germany,Standard
15589475,Customer 930,26,Male,Germany,Premium
15589488,Customer 931,39,Male,Germany,Basic
15589493,Customer 932,57,Male,UK,Basic
15589496,Customer 933,66,Male,Germany,Premium
15589541,Customer 934,64,Female,Germany,Basic
15589544,Customer 935,48,Female,France,Premium
15589563,Customer 936,50,Male,UK,Standard
15589572,Customer 937,28,Female,Canada,Standard
15589589,Customer 938,60,Female,USA,Premium
15589643,Customer 939,64,Female,France,Premium
15589660,Customer 940,32,Female,UK,Standard
15589666,Customer 941,46,Female,USA,Standard
15589698,Customer 942,54,Male,Canada,Standard
15589715,Customer 943,59,Female,Germany,Premium
15589725,Customer 944,66,Male,Germany,Basic
15589739,Customer 945,40,Male,UK,Premium
15589754,Customer 946,27,Female,USA,Premium
15589793,Customer 947,48,Female,USA,Basic
15589805,Customer 948,36,Male,UK,Standard
15589869,Customer 949,43,Female,France,Basic
15589881,Customer 950,36,Male,USA,Basic
15589924,Customer 951,44,Female,Canada,Standard
15589948,Customer 952,46,Female,France,Premium
15589949,Customer 953,41,Male,France,Standard
15589969,Customer 954,30,Female,France,Basic
15589975,Customer 955,65,Male,USA,Basic
15590011,Customer 956,60,Male,UK,Premium
15590078,Customer 957,22,Female,France,Basic
15590094,Customer 958,48,Male,USA,Standard
15590097,Customer 959,58,Female,Germany,Basic
15590146,Customer 960,49,Female,UK,Standard
15590177,Customer 961,40,Male,USA,Basic
15590199,Customer 962,23,Female,USA,Premium
15590201,Customer 963,61,Male,UK,Basic
15590213,Customer 964,62,Female,Germany,Basic
15590228,Customer 965,30,Female,UK,Standard
15590234,Customer 966,35,Female,UK,Basic
15590241,Customer 967,44,Male,France,Standard
15590268,Customer 968,57,Female,UK,Standard
15590286,Customer 969,65,Female,Canada,Standard
15590320,Customer 970,68,Male,USA,Premium
15590327,Customer 971,60,Male,Canada,Basic
15590337,Customer 972,63,Male,France,Standard
15590344,Customer 973,46,Male,Germany,Basic
15590349,Customer 974,61,Female,Canada,Basic
15590434,Customer 975,21,Female,France,Premium
15590476,Customer 976,36,Male,Canada,Premium
15590606,Customer 977,32,Male,Canada,Basic
15590623,Customer 978,18,Male,UK,Basic
15590637,Customer 979,31,Male,Germany,Standard
15590676,Customer 980,33,Male,Germany,Basic
15590683,Customer 981,34,Female,USA,Standard
15590730,Customer 982,21,Female,Canada,Standard
15590810,Customer 983,49,Female,UK,Premium
15590820,Customer 984,66,Female,Canada,Premium
15590828,Customer 985,35,Male,USA,Standard
15590876,Customer 986,58,Male,Canada,Basic
15590888,Customer 987,50,Female,USA,Premium
15590966,Customer 988,26,Male,Germany,Standard
15590993,Customer 989,40,Male,USA,Standard
15591010,Customer 990,44,Male,Germany,Basic
15591035,Customer 991,62,Female,Germany,Standard
15591036,Customer 992,44,Female,USA,Premium
15591047,Customer 993,45,Male,Germany,Standard
15591091,Customer 994,69,Female,Germany,Basic
15591100,Customer 995,38,Male,France,Basic
15591107,Customer 996,32,Female,Germany,Standard
15591123,Customer 997,44,Male,UK,Premium
15591130,Customer 998,54,Female,Germany,Standard
15591135,Customer 999,37,Female,UK,Basic
15591150,Customer 1000,41,Female,Germany,Standard
15591169,Customer 1001,44,Female,France,Standard
15591179,Customer 1002,31,Female,France,Basic
15591248,Customer 1003,27,Female,Germany,Standard
15591257,Customer 1004,40,Male,Canada,Standard
15591279,Customer 1005,24,Female,France,Basic
15591286,Customer 1006,18,Female,Canada,Premium
15591344,Customer 1007,61,Male,USA,Standard
15591357,Customer 1008,55,Male,USA,Basic
15591360,Customer 1009,18,Male,Canada,Standard
15591386,Customer 1010,26,Male,Germany,Standard
15591428,Customer 1011,24,Male,UK,Standard
15591433,Customer 1012,19,Male,Germany,Premium
15591489,Customer 1013,25,Male,France,Standard
